video_id;video_title;channel_name;video_description;comment_text;author_name;like_count
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Datsun go panca itu mobil impian yang ingin saya beli ketika pertama kerja. Sampai saat ini belum terbeli dan akhirnya datsun go panca udah stop produksi, modelnya keren banget walaupun lcgc tapi terlihat menarik dimata;@ilhamfadillah906;1
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";alhamdulillah masih punya mobil ini yang varian Go plus??.buat keluarga yang bersyukur udah keluar kota.bandung.jogja.lampung. dlll mantapp gda kendala;@mancingamatir204;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Menyimaksss...;@kcrproject;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";itu kursi lama2 nyungsep bang kalo datsun go kwkw;@g7channel921;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Yang review banyak bacot mending diam aja, kalo review jangan terlalu menjatuhkan produk;@sutrisnaherlambang3860;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Sama seperti wiper etios 1;@munawarabdulwahab1593;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";"Datsun ""GOYANG""??";@yusufwalfahsya2799;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Saya pernah pake datsun go+ dengan ganti ban ke ring 15 vlg abs . Ganti spion auto realtek. Antena sarpin . Jok ganti . Pake selama 4 thn. Gak rewel biaya service murah.  Saya suka gigi rendahnya responsif. Terus saya jual ke orang karawang laku 78jt . ??;@rahmattullah4439;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";mantaff;@ceritasilatindonesia844;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";handling dan tarikan memang enak... saya ada all new datsun Go... generasi terakhir sebelum stop di Indonesia. hanya perlu penyesuaian di kekedapan kabin ....;@atfachmadtaufik802;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Kayak ngeledek;@ramintoslamet7931;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Datsun tenaganya nendang banget, ngak cocok kalo dipake di perkotaan. Gigi 3 napasnya panjang, 4 dan 5 kayak pajangan aja. hehe..;@pratama1348;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Datsun go lcgc produksi nissan purwakarta , bukan mobil kaleng kaleng.  Mesin irit dan bandel. Cuma persaingan bisnis otomotif indonesia masih didominasi group astra.;@GusBudiSan;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Datsun , sebenarnya merk mobil bagus , dulu sering menang di circuit .;@ukmkotabandung3609;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Sayang sekali menurut saya review nya sudah gak realistis lagi karna kesan 'mobil murah' sudah disematkan sedari awal.;@manusia.cartoon;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";"pernah pake yg manual, bener2 mobil paling ga enak yg pernah sy pake.
- setir getar2, sering ampe kesemutan
- nafas di gigi2 awal bener2 pendek, harus sering2 ganti gigi dari 1 ke 2 ke 3, turun lg ke 2 ato 1 klo kena polisi tidur karena klo dipaksa di gigi 2 ato 3 pasti mati. udah gitu tiap ngegas setelah ganti gigi kayak kuda lumping lompat2an
- saya pikir sy aja yg kek gitu, suatu waktu dapet ojol datsun, sama juga kek kuda lumping tiap ganti gigi sampe mual.
- body tipiss, kepentok dikit lgsg penyok kemana2
- kursi ga nyaman, mamang ican duduk bentar doank makanya bilang nyaman, coba seharian.
- dll udah lupa, trauma pake datsun";@AllendaleAlex;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Channel jual belimobil bekas terpercaya dimana bang;@arachannel241;1
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Sebenernya contoh yang murah tapi gak murahan itu yang bagaimana, yang murah tapi murahan itu yang bagaimana, yang gak murah tapi murahan itu bagaimana?;@GaneshWijaya-ch5jw;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Sumpah ini mamang kocak bangt pas review knalpotnya ??????;@ScamB69;1
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Mobil impian saya dari dulu, Alhamdulillah yg facelift sudah digarasi, ??;@jokobukanjeki;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";"Bimbng ambil ini apa xinia ya kawan""?";@khairulanwar6228;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";pernah disalip sama datsun go di tol solo-kertosono, sy udah lari 140km/jam, si datsun sampe ga keliatan lagi,;@adijobb;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Datsun 2015 skrg pasaranya kena brp? Mksh yg mau jwb;@Megara-o1w;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";Masih pantas. Saya sudah pakai 5 th lebih di bawa ke mana2 ok2 saja. Irit, kuat part jg mudah... salam tahes datsun go.;@suyitnoadi3904;0
BX172h-4jDg;DATSUN GO PANCA MASIH PANTAS DIMILIKI?;Motomobi;"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page";"Kerjaan ada mobil operasional, 
Dari perusahaan sebelum-sebelumnya selalu dapat avanza/ xenia. 
Ketika pindah ke perusahaan yang sekarang mobil operasional yang dikasih Datsun,
awalnya skeptis ya tapi sofar udah mau pake setahun Datsun 2018 cukup enak loh dibawahnya, di atas ekspektasi saya lah (mungkin ekspektasinya yang rendah ) hehe.

Minusnya ya kekedapan suara aja sih, sama kalau siang di Cirebon panas berasa gak ada ac nya ????";@muhamadrizalmuharom2154;0
